airport_code,aircraftmov_intl,aircraftmov_domestic,pax_intl,pax_domestic,freight_intl,freight_domestic,month,year
BKB,0,124,0,5533,0,0,10,2018
KLH,0,0,0,0,0,0,10,2018
AJL,0,212,0,19816,0,26,10,2018
GWL,0,78,0,2275,0,0,10,2018
TRV,1509,1296,175452,135723,1822,129,10,2018
NAG,118,1956,8010,216589,99,890,10,2018
AIP,0,62,0,4264,0,0,10,2018
RAJ,0,294,0,30427,0,23,10,2018
HSS,0,4,0,4,0,0,10,2019
QAH,0,28,0,243,0,0,10,2019
GAU,74,3892,4067,488033,0,1911,10,2019
IXS,0,428,0,40988,0,66,10,2019
SXR,0,1666,0,242233,0,364,10,2019
HBX,0,562,0,39701,0,8,10,2019
IXT,0,24,0,113,0,0,10,2019
RDP,0,136,0,15150,0,0,10,2019
IXE,334,1017,48028,109792,297,255,10,2019
ATQ,427,983,71658,137652,85,58,10,2019
JSA,0,246,0,13674,0,0,10,2019
PNQ,110,4726,14087,671104,42,3828,10,2019
DED,0,1250,0,118482,0,13,10,2019
JRH,0,74,0,10497,0,0,10,2019
HJR,0,30,0,2633,0,0,10,2019
IXL,0,534,0,64324,0,178,10,2019
BUP,0,42,0,1747,0,0,10,2019
GOI,285,4616,39671,640500,65,449,10,2019
BHJ,0,42,0,2482,0,0,10,2019
DHM,0,246,0,13650,0,0,10,2019
MYQ,0,324,0,15788,0,0,10,2019
TCR,0,308,0,18839,0,5,10,2019
IXA,0,956,0,127378,0,374,10,2019
KNU,0,244,0,21362,0,3,10,2019
AMD,1329,6154,187066,757703,4232,5674,10,2019
TEZ,0,22,0,379,0,0,10,2019
SLV,0,160,0,1330,0,0,10,2019
MAA,3306,11348,491974,1379897,23324,7343,10,2019
VGA,0,1292,0,93686,0,167,10,2019
IXP,0,32,0,1158,0,0,10,2019
IXC,82,1636,12053,203241,0,839,10,2019
GOP,0,488,0,63851,0,0,10,2019
BLR,2613,17579,398280,2385204,19197,15094,10,2019
VDY,0,98,0,5016,0,0,10,2019
DIB,0,524,0,52202,0,101,10,2019
IXD,0,372,0,39395,0,0,10,2019
UDR,0,891,0,95989,0,0,10,2019
PNY,0,96,0,6201,0,0,10,2019
IXY,0,122,0,7480,0,0,10,2019
DMU,0,116,0,15717,0,43,10,2019
VAMA,0,22,0,133,0,0,10,2019
IXG,0,537,0,26624,0,0,10,2019
IXJ,0,1076,0,123245,0,120,10,2019
IXI,0,62,0,1705,0,0,10,2019
IXM,249,1171,27612,87178,160,192,10,2019
CCU,2173,13106,266015,1741150,4594,12377,10,2019
IXR,0,1655,0,218228,0,635,10,2019
VNS,247,1878,20180,227163,0,448,10,2019
GAY,202,246,15012,10697,0,0,10,2019
JRG,0,306,0,21842,0,9,10,2019
BDQ,0,696,0,98348,0,313,10,2019
JAI,295,3113,40627,390731,180,1634,10,2019
PGH,0,78,0,3121,0,0,10,2019
COK,2329,3550,387415,423261,4782,1198,10,2019
RPR,0,1662,0,182410,0,678,10,2019
PAT,0,2857,0,401720,0,1345,10,2019
IXB,34,2120,2232,300037,0,686,10,2019
TRZ,748,446,102329,21582,741,0,10,2019
CJB,178,1652,19969,215439,236,958,10,2019
AGX,0,190,0,4103,0,11,10,2019
DIU,0,118,0,2182,0,0,10,2019
HYD,2273,13920,342294,1561707,6733,6243,10,2019
LKO,425,3216,64608,431442,221,1311,10,2019
IDR,27,1911,2779,228475,42,930,10,2019
ISK,0,176,0,6437,0,0,10,2019
IXZ,0,1424,0,154124,0,713,10,2019
NDC,0,212,0,10063,0,0,10,2019
DEL,10156,30660,1588742,4421886,51200,34651,10,2019
LUH,0,32,0,1622,0,0,10,2019
CDP,0,172,0,8833,0,0,10,2019
KQH,0,178,0,11550,0,0,10,2019
JLR,0,476,0,27984,0,0,10,2019
SXV,0,62,0,3031,0,0,10,2019
VTZ,152,1460,11179,207935,48,409,10,2019
IXU,0,306,0,21868,0,80,10,2019
SHL,0,62,0,3339,0,0,10,2019
VAJJ,0,1883,0,13586,0,30,10,2019
JLG,0,84,0,2763,0,0,10,2019
JGB,0,20,0,40,0,0,10,2019
RJA,0,805,0,37886,0,0,10,2019
CNN,463,913,65776,70503,0,0,10,2019
TIR,0,769,0,62445,0,0,10,2019
JDH,0,366,0,47708,0,0,10,2019
IMF,0,911,0,115584,0,798,10,2019
AGR,0,56,0,1939,0,0,10,2019
BOM,6979,20884,1058983,2914226,49060,26168,10,2019
PBD,0,124,0,6880,0,0,10,2019
PYG,0,0,0,0,0,0,10,2019
KUU,0,138,0,2634,0,0,10,2019
JGA,0,64,0,6817,0,0,10,2019
BHU,0,224,0,3753,0,0,10,2019
SAG,0,616,0,55720,0,0,10,2019
BHO,0,1462,0,129472,0,148,10,2019
CCJ,1577,543,219117,38225,2227,0,10,2019
BBI,41,2300,4088,288375,9,860,10,2019
STV,36,1421,3524,117414,0,15,10,2019
BKB,0,114,0,4904,0,0,10,2019
KLH,0,284,0,12614,0,0,10,2019
AJL,0,194,0,16168,0,34,10,2019
NNS,0,112,0,961,0,0,10,2019
GWL,0,294,0,13871,0,0,10,2019
TRV,1386,1150,183076,133949,2039,170,10,2019
NAG,116,2096,8877,248988,99,843,10,2019
AIP,0,62,0,4730,0,0,10,2019
RAJ,0,219,0,19409,0,3,10,2019
GAU,0,2446,0,217425,0,1736,10,2020
QAH,0,22,0,789,0,0,10,2020
IXS,0,182,0,28036,0,64,10,2020
SXR,1,1227,69,163053,0,855,10,2020
HBX,0,207,0,8615,0,3,10,2020
IXT,0,14,0,38,0,0,10,2020
RDP,0,68,0,8966,0,0,10,2020
IXE,91,502,12157,41409,73,222,10,2020
ATQ,121,599,15161,58941,67,144,10,2020
JSA,0,68,0,1867,0,0,10,2020
PNQ,25,2113,596,226465,0,3997,10,2020
DED,0,811,0,61643,0,9,10,2020
JRH,0,60,0,4908,0,4,10,2020
HJR,0,12,0,2,0,0,10,2020
IXL,0,236,0,26363,0,169,10,2020
BUP,0,0,0,0,0,0,10,2020
GOI,10,1608,1791,169322,20,390,10,2020
BHJ,0,34,0,904,0,0,10,2020
DHM,0,246,0,12055,0,0,10,2020
MYQ,0,328,0,6981,0,0,10,2020
TCR,0,248,0,13526,0,0,10,2020
IXA,0,516,0,53672,0,283,10,2020
KNU,0,60,0,4870,0,4,10,2020
AMD,226,3794,15856,342597,1151,5232,10,2020
TEZ,0,28,0,251,0,0,10,2020
SLV,0,72,0,148,0,0,10,2020
HSS,0,0,0,0,0,0,10,2020
MAA,1080,5103,45091,472342,22937,7291,10,2020
VGA,54,651,7166,43625,0,140,10,2020
IXP,0,26,0,1185,0,0,10,2020
VOBG,0,0,0,0,0,0,10,2020
IXC,10,1064,1358,103393,0,972,10,2020
GOP,0,502,0,48984,0,0,10,2020
BLR,995,10775,31446,1115028,19620,14714,10,2020
VDY,0,60,0,1834,0,0,10,2020
DIB,0,366,0,38659,0,87,10,2020
IXD,0,382,0,34895,0,0,10,2020
UDR,0,327,0,28429,0,0,10,2020
PNY,0,0,0,0,0,0,10,2020
IXY,0,190,0,8478,0,0,10,2020
DMU,0,219,0,10278,0,18,10,2020
VAMA,0,0,0,0,0,0,10,2020
IXG,0,634,0,26183,0,0,10,2020
IXJ,0,779,0,97024,0,116,10,2020
GBI,0,124,0,5828,0,0,10,2020
IXI,0,62,0,1179,0,0,10,2020
KBK,0,0,0,0,0,0,10,2020
IXM,39,613,5765,58352,22,257,10,2020
CCU,408,7058,6861,800602,3979,7181,10,2020
IXR,0,771,0,128052,0,542,10,2020
JRG,0,340,0,17885,0,5,10,2020
VNS,11,1623,1242,148292,0,429,10,2020
GAY,0,46,0,3220,0,0,10,2020
BDQ,0,244,0,25282,0,182,10,2020
JAI,119,1752,13969,142791,92,1404,10,2020
PGH,0,76,0,1764,0,0,10,2020
COK,665,1635,72368,149142,1942,965,10,2020
RPR,0,1060,0,100158,0,532,10,2020
PAT,0,2455,0,318568,0,1310,10,2020
IXB,2,1120,49,155916,0,822,10,2020
TRZ,178,354,18503,18939,285,0,10,2020
CJB,14,842,1762,74634,22,751,10,2020
AGX,0,70,0,459,0,0,10,2020
DIU,0,118,0,1523,0,0,10,2020
HYD,721,8224,50627,755609,5222,5277,10,2020
LKO,350,2187,43803,207059,97,1305,10,2020
IDR,1,982,2,72987,5,721,10,2020
ISK,0,243,0,5126,0,0,10,2020
IXZ,0,266,0,22030,0,239,10,2020
NDC,0,58,0,1976,0,0,10,2020
LUH,0,24,0,396,0,0,10,2020
CDP,0,180,0,5097,0,0,10,2020
KQH,0,174,0,7529,0,0,10,2020
JLR,0,213,0,11474,0,0,10,2020
SXV,0,62,0,1367,0,0,10,2020
VTZ,9,988,770,116502,0,263,10,2020
IXU,0,206,0,15779,0,129,10,2020
SHL,0,2,0,5,0,0,10,2020
VAJJ,0,1297,0,5402,0,15,10,2020
JLG,0,34,0,693,0,0,10,2020
JGB,0,124,0,3283,0,0,10,2020
RJA,0,592,0,21601,0,0,10,2020
CNN,230,429,26677,16855,0,0,10,2020
TIR,0,410,0,29978,0,0,10,2020
JDH,0,198,0,31762,0,0,10,2020
IMF,0,484,0,43414,0,511,10,2020
AGR,0,8,0,68,0,0,10,2020
BOM,2132,9053,103250,956728,42463,16628,10,2020
PBD,0,73,0,1116,0,0,10,2020
PYG,0,0,0,0,0,0,10,2020
IXX,0,30,0,1280,0,0,10,2020
KUU,0,72,0,1062,0,0,10,2020
SAG,0,10,0,186,0,0,10,2020
JGA,0,30,0,1966,0,0,10,2020
BHU,0,39,0,809,0,0,10,2020
BHO,0,674,0,43630,0,135,10,2020
CCJ,486,354,68646,19787,781,25,10,2020
BBI,0,1576,0,173494,0,769,10,2020
STV,0,535,0,58124,0,513,10,2020
BKB,0,60,0,2195,0,0,10,2020
KLH,0,188,0,7054,0,0,10,2020
AJL,0,110,0,6904,0,43,10,2020
NNS,0,0,0,0,0,0,10,2020
GWL,0,285,0,7127,0,0,10,2020
TRV,360,540,36899,47866,893,111,10,2020
NAG,8,866,0,93443,0,812,10,2020
AIP,0,0,0,0,0,0,10,2020
RAJ,0,156,0,13726,0,1,10,2020
DEL,3737,17354,263493,1876535,48817,32184,10,2020
GAU,0,3386,0,386492,0,2070,10,2021
QAH,0,62,0,2496,0,0,10,2021
IXS,0,384,0,35813,0,98,10,2021
SXR,10,2492,1249,318713,0,796,10,2021
BPM,0,197,0,381,0,0,10,2021
HBX,0,489,0,21341,0,3,10,2021
TEI,0,36,0,921,0,0,10,2021
IXT,0,40,0,413,0,0,10,2021
RDP,0,206,0,27873,0,0,10,2021
IXE,196,791,25458,81583,94,234,10,2021
ATQ,289,984,39276,102803,82,79,10,2021
JSA,0,66,0,3682,0,0,10,2021
COH,0,0,0,0,0,0,10,2021
PNQ,9,1809,31,226442,0,1609,10,2021
DED,0,1243,0,105265,0,182,10,2021
JRH,0,64,0,8105,0,2,10,2021
HJR,0,33,0,38,0,0,10,2021
IXL,0,1032,0,124824,0,169,10,2021
BUP,0,8,0,53,0,0,10,2021
GOI,56,4502,9565,600970,112,436,10,2021
BHJ,0,38,0,1863,0,0,10,2021
DHM,0,258,0,14261,0,0,10,2021
MYQ,0,266,0,10043,0,0,10,2021
TCR,0,212,0,13227,0,0,10,2021
IXA,0,790,0,99530,0,330,10,2021
KNU,0,148,0,12080,0,32,10,2021
AMD,522,4773,65722,493125,4375,4145,10,2021
TEZ,0,34,0,630,0,0,10,2021
SLV,0,98,0,211,0,0,10,2021
HSS,0,2,0,8,0,0,10,2021
MAA,1864,6681,156703,796015,25604,6942,10,2021
VGA,42,801,3436,55431,0,237,10,2021
IXP,0,26,0,1459,0,0,10,2021
DBR,0,404,0,65236,0,28,10,2021
VOBG,0,56,0,286,0,0,10,2021
IXC,22,2054,2415,253659,0,1197,10,2021
GOP,0,594,0,56628,0,0,10,2021
BLR,1484,13417,113650,1627108,25657,13816,10,2021
SDW,0,56,0,2655,0,0,10,2021
PAB,0,68,0,2422,0,0,10,2021
VDY,0,24,0,702,0,0,10,2021
DIB,0,486,0,55094,0,123,10,2021
IXD,0,572,0,41283,0,0,10,2021
UDR,0,802,0,96042,0,21,10,2021
PNY,0,4,0,20,0,0,10,2021
IXK,0,0,0,0,0,0,10,2021
IXY,0,160,0,9946,0,0,10,2021
DMU,0,450,0,20436,0,114,10,2021
VAMA,0,0,0,0,0,0,10,2021
IXG,0,566,0,29372,0,6,10,2021
IXJ,0,1274,0,136585,0,160,10,2021
GBI,0,176,0,7925,0,0,10,2021
IXI,0,62,0,2135,0,0,10,2021
KBK,2,2,231,221,0,0,10,2021
IXM,46,584,4998,60737,21,161,10,2021
CCU,865,9656,34076,1207851,5460,9673,10,2021
IXR,0,1575,0,187777,0,623,10,2021
SSE,0,0,0,0,0,0,10,2021
JRG,0,376,0,28399,0,3,10,2021
VNS,28,1593,3838,152426,0,526,10,2021
GAY,0,84,0,4563,0,0,10,2021
BDQ,0,520,0,64228,0,139,10,2021
JAI,136,2759,18640,288160,16,1581,10,2021
PGH,0,126,0,2123,0,0,10,2021
COK,1802,1969,222192,222508,4016,1121,10,2021
RPR,0,1506,0,148971,0,676,10,2021
PAT,0,2370,0,278631,0,1308,10,2021
IXB,0,1772,0,231961,0,797,10,2021
TRZ,334,291,34485,14439,433,0,10,2021
CJB,56,988,6824,124818,89,794,10,2021
AGX,0,138,0,3200,0,11,10,2021
DIU,0,110,0,3249,0,0,10,2021
HYD,1215,10161,153039,1155790,6646,6081,10,2021
LKO,464,2497,67322,277165,288,1229,10,2021
IDR,8,1810,945,173592,8,813,10,2021
ISK,0,136,0,5175,0,0,10,2021
IXZ,0,714,0,83010,0,606,10,2021
NDC,0,50,0,3760,0,0,10,2021
KJB,0,108,0,3337,0,0,10,2021
DEL,5417,25890,646268,3419061,57295,32541,10,2021
LUH,0,2,0,0,0,0,10,2021
CDP,0,48,0,1101,0,0,10,2021
KQH,0,282,0,14188,0,0,10,2021
JLR,0,683,0,37518,0,0,10,2021
BEK,0,138,0,11620,0,0,10,2021
SXV,0,0,0,0,0,0,10,2021
VTZ,1,1372,0,169544,0,325,10,2021
IXU,0,314,0,30955,0,126,10,2021
SHL,0,150,0,7346,0,0,10,2021
KTU,0,2,0,10,0,0,10,2021
VAJJ,0,1355,0,7202,0,0,10,2021
JLG,0,62,0,1179,0,0,10,2021
JGB,0,124,0,5056,0,0,10,2021
RJA,0,589,0,26428,0,1,10,2021
CNN,425,489,54024,26774,99,0,10,2021
TIR,0,724,0,59701,0,11,10,2021
JDH,0,648,0,81184,0,0,10,2021
IMF,0,820,0,86521,0,637,10,2021
AGR,0,158,0,8913,0,0,10,2021
BOM,3136,15460,310370,2005635,50638,22498,10,2021
PBD,0,60,0,2664,0,0,10,2021
PYG,0,56,0,3633,0,0,10,2021
IXX,0,10,0,434,0,0,10,2021
KUU,0,102,0,1878,0,0,10,2021
SAG,0,114,0,12446,0,0,10,2021
JGA,0,112,0,7787,0,0,10,2021
BHU,0,124,0,4770,0,0,10,2021
BHO,0,1002,0,77988,0,225,10,2021
CCJ,1134,412,144793,30853,1507,91,10,2021
BBI,4,1878,1,203166,0,1081,10,2021
STV,1,896,78,85924,0,445,10,2021
RUP,0,70,0,2927,0,0,10,2021
BKB,0,34,0,1505,0,0,10,2021
KLH,0,200,0,10616,0,0,10,2021
AJL,0,153,0,13607,0,32,10,2021
NNS,0,46,0,87,0,0,10,2021
GWL,0,444,0,20190,0,0,10,2021
TRV,823,630,102931,60110,1348,171,10,2021
NAG,7,1380,0,155516,66,780,10,2021
VIDD,0,0,0,0,0,0,10,2021
AIP,0,0,0,0,0,0,10,2021
RAJ,0,442,0,45656,0,35,10,2021
GAU,20,3835,923,449439,0,1733,10,2022
QAH,0,44,0,1689,0,0,10,2022
IXS,0,281,0,32360,0,52,10,2022
SXR,0,2356,0,358804,0,622,10,2022
BPM,0,105,0,167,0,0,10,2022
HBX,0,468,0,24359,0,4,10,2022
TEI,0,100,0,1782,0,0,10,2022
IXT,0,62,0,1069,0,0,10,2022
RDP,0,280,0,44415,0,8,10,2022
IXE,332,932,46583,116435,143,187,10,2022
ATQ,363,1123,59909,144018,102,136,10,2022
JSA,0,28,0,1222,0,0,10,2022
COH,0,0,0,0,0,0,10,2022
PNQ,89,5069,10399,664339,5,3371,10,2022
DED,0,1577,0,161542,0,248,10,2022
JRH,0,104,0,12822,0,26,10,2022
HJR,0,45,0,1846,0,0,10,2022
IXL,0,708,0,91189,0,58,10,2022
BUP,0,0,0,0,0,0,10,2022
GOI,191,4533,27663,665105,134,332,10,2022
BHJ,0,92,0,3110,0,0,10,2022
DHM,0,290,0,13435,0,0,10,2022
MYQ,0,452,0,17160,0,0,10,2022
TCR,0,276,0,16088,0,0,10,2022
IXA,0,1074,0,119783,0,274,10,2022
KNU,0,188,0,20141,0,11,10,2022
AMD,909,6253,131870,753580,3728,3970,10,2022
TEZ,0,52,0,431,0,0,10,2022
SLV,0,132,0,1448,0,0,10,2022
VIKA,0,0,0,0,0,0,10,2022
HSS,0,8,0,35,0,0,10,2022
MAA,2703,8619,414931,1119715,19974,6852,10,2022
VGA,24,1209,2596,78393,0,154,10,2022
IXP,0,2,0,12,0,0,10,2022
DBR,0,386,0,52780,0,3,10,2022
VOBG,0,553,0,391,0,0,10,2022
IXC,81,2387,12658,295684,0,487,10,2022
GOP,0,560,0,58598,0,0,10,2022
BLR,2196,17032,337060,2420054,20843,13342,10,2022
SDW,0,64,0,3023,0,0,10,2022
PAB,0,104,0,3526,0,0,10,2022
VDY,0,54,0,208,0,0,10,2022
GDB,0,0,0,0,0,0,10,2022
DIB,0,597,0,57847,0,107,10,2022
IXD,0,698,0,50089,0,8,10,2022
UDR,0,875,0,103123,0,47,10,2022
PNY,0,84,0,4781,0,0,10,2022
IXK,0,28,0,1450,0,0,10,2022
IXY,0,110,0,6727,0,0,10,2022
DMU,0,473,0,25949,0,32,10,2022
VAMA,0,2,0,15,0,0,10,2022
IXG,0,522,0,27262,0,4,10,2022
IXJ,0,1087,0,127326,0,126,10,2022
GBI,0,160,0,5957,0,0,10,2022
IXI,0,76,0,2619,0,0,10,2022
KBK,0,18,0,1219,0,0,10,2022
IXM,128,785,15735,74721,96,208,10,2022
CCU,1588,10511,178857,1448848,3140,7589,10,2022
IXR,0,1612,0,217392,0,504,10,2022
SSE,0,4,0,6,0,0,10,2022
JRG,0,254,0,13225,0,3,10,2022
VNS,82,1516,8703,203279,92,437,10,2022
GAY,14,108,1179,11597,0,0,10,2022
BDQ,0,789,0,91972,0,158,10,2022
JAI,250,3131,34263,355548,76,1308,10,2022
PGH,0,180,0,5794,0,0,10,2022
COK,2163,2711,331074,392458,3639,1284,10,2022
RPR,0,1730,0,196383,0,555,10,2022
PAT,0,2468,0,312783,0,995,10,2022
IXB,34,1662,1925,237076,0,756,10,2022
TRZ,679,446,86982,31986,582,0,10,2022
CJB,113,1306,16776,189277,72,763,10,2022
AGX,0,194,0,4755,0,5,10,2022
DIU,0,112,0,3426,0,0,10,2022
HYD,1955,11235,280643,1486371,5785,5318,10,2022
LKO,482,3159,73698,373037,262,1137,10,2022
IDR,10,2013,1422,225426,0,855,10,2022
ISK,0,254,0,16561,0,0,10,2022
IXZ,0,966,0,115683,0,555,10,2022
NDC,0,6,0,24,0,0,10,2022
KJB,0,130,0,3166,0,0,10,2022
DEL,7732,28405,1340041,4125687,44408,30154,10,2022
IXW,0,136,0,186,0,0,10,2022
LUH,0,12,0,26,0,0,10,2022
CDP,0,194,0,6494,0,0,10,2022
KQH,0,45,0,1051,0,0,10,2022
JLR,0,532,0,30666,0,21,10,2022
BEK,0,144,0,13708,0,0,10,2022
SXV,0,0,0,0,0,0,10,2022
VTZ,47,1621,5846,188257,0,354,10,2022
IXU,0,328,0,30471,0,129,10,2022
SHL,0,244,0,9215,0,0,10,2022
KTU,0,6,0,17,0,0,10,2022
VAJJ,0,1486,0,10795,0,29,10,2022
JLG,0,2,0,5,0,0,10,2022
JGB,0,150,0,6045,0,0,10,2022
RJA,0,860,0,37725,0,1,10,2022
CNN,497,499,62472,28022,302,8,10,2022
TIR,0,856,0,66701,0,9,10,2022
JDH,0,722,0,78918,0,0,10,2022
IMF,0,1034,0,107289,0,644,10,2022
RRK,0,0,0,0,0,0,10,2022
AGR,0,173,0,12566,0,0,10,2022
BOM,5754,18131,947625,2652883,43825,19891,10,2022
PBD,0,18,0,47,0,0,10,2022
PYG,0,48,0,2720,0,0,10,2022
IXX,0,24,0,898,0,0,10,2022
KUU,0,80,0,1578,0,0,10,2022
SAG,0,482,0,59963,0,68,10,2022
JGA,0,190,0,11943,0,0,10,2022
BHU,0,182,0,4821,0,0,10,2022
BHO,0,977,0,92838,0,269,10,2022
CCJ,1392,490,197107,50307,894,35,10,2022
BBI,1,2563,0,305578,0,836,10,2022
STV,22,1273,2028,99338,0,353,10,2022
RUP,0,107,0,3542,0,0,10,2022
BKB,0,73,0,2174,0,0,10,2022
KLH,0,230,0,9930,0,0,10,2022
AJL,0,326,0,30023,0,39,10,2022
NNS,0,14,0,19,0,0,10,2022
GWL,0,166,0,12457,0,5,10,2022
TRV,1008,956,142010,134101,1354,190,10,2022
NAG,79,1473,6446,192521,26,733,10,2022
VIDD,0,12,0,17,0,0,10,2022
AIP,0,0,0,0,0,0,10,2022
RAJ,0,713,0,66928,0,95,10,2022
IMF,7,390,124,51850,0,369,11,2014
HYD,1538,6217,213126,630653,4642,3698,11,2014
LKO,233,1375,36201,170390,106,365,11,2014
IXE,294,718,36282,70949,38,24,11,2014
IXM,164,454,16219,39697,0,88,11,2014
IXU,0,318,0,35308,0,146,11,2014
TRV,1219,758,152642,91117,2407,76,11,2014
IXR,0,650,0,46487,0,207,11,2014
GAU,36,2092,1498,175052,1,766,11,2014
TIR,0,302,0,21143,0,0,11,2014
COK,2115,2147,272438,272072,3689,949,11,2014
RPR,0,662,0,77299,0,371,11,2014
JDH,0,246,0,26573,0,2,11,2014
PAT,0,924,0,104525,0,452,11,2014
IXB,62,780,5116,80834,2,280,11,2014
IXC,0,922,0,104598,0,0,11,2014
BLR,1794,9635,238250,1046229,13745,9671,11,2014
SXR,52,976,4522,110430,0,440,11,2014
RAJ,0,302,0,34588,0,11,11,2014
TRZ,652,180,91902,8327,332,0,11,2014
CJB,80,1416,10166,106165,88,592,11,2014
BDQ,0,436,0,56300,0,214,11,2014
ATQ,212,584,27594,63647,83,36,11,2014
DIB,0,374,0,24496,0,25,11,2014
BOM,6260,15856,937190,2093230,40660,17858,11,2014
IDR,0,1234,0,107054,0,524,11,2014
PNQ,92,2652,10016,341132,0,2678,11,2014
DED,0,380,0,34427,0,4,11,2014
IXZ,0,860,0,75796,0,397,11,2014
UDR,0,463,0,41343,0,5,11,2014
IXL,0,212,0,19400,0,136,11,2014
BHO,0,469,0,25762,0,0,11,2014
GOI,560,2552,88982,351024,105,268,11,2014
CCJ,1172,241,166478,21704,1758,24,11,2014
BBI,0,1176,0,135754,0,487,11,2014
DEL,7182,17299,1161184,2254800,35719,24083,11,2014
IXJ,0,858,0,80393,0,147,11,2014
CCU,1478,6673,166069,743125,4309,7486,11,2014
IXA,0,529,0,71354,0,423,11,2014
AMD,675,2410,103098,330730,1701,3454,11,2014
MAA,2799,7102,368676,795606,17739,6940,11,2014
VTZ,82,866,3435,77996,0,133,11,2014
NAG,58,1174,3137,109450,61,370,11,2014
VNS,118,720,8479,89995,0,33,11,2014
GAY,160,80,14069,4410,0,0,11,2014
JAI,224,1296,25799,150805,76,211,11,2014
GAU,36,2430,1903,218301,1,1468,11,2015
IXS,0,324,0,17451,0,75,11,2015
SXR,0,1134,0,152955,0,462,11,2015
HBX,0,106,0,4177,0,0,11,2015
IXE,341,823,51321,91552,31,43,11,2015
ATQ,250,541,29804,78691,45,17,11,2015
PNQ,134,3266,21847,433152,0,2849,11,2015
DED,0,388,0,35060,0,6,11,2015
JRH,0,62,0,3934,0,2,11,2015
HJR,0,90,0,8851,0,0,11,2015
IXL,0,256,0,25584,0,128,11,2015
GOI,492,3015,78158,417625,143,276,11,2015
BHJ,0,160,0,13603,0,1,11,2015
DHM,0,120,0,5605,0,0,11,2015
MYQ,0,22,0,179,0,0,11,2015
TCR,0,116,0,7532,0,7,11,2015
IXA,0,608,0,77289,0,432,11,2015
KNU,0,16,0,88,0,0,11,2015
AMD,878,3172,142697,438515,2109,3369,11,2015
MAA,2947,7722,387137,851041,17730,9670,11,2015
VGA,0,538,0,30737,0,0,11,2015
IXC,0,1086,0,128123,0,315,11,2015
GOP,0,28,0,1215,0,0,11,2015
BLR,1802,11006,270362,1325623,13305,9327,11,2015
DIB,0,238,0,27318,0,51,11,2015
IXD,0,62,0,4014,0,0,11,2015
UDR,0,838,0,81190,0,3,11,2015
DMU,0,258,0,10082,0,12,11,2015
IXG,0,182,0,11399,0,0,11,2015
IXJ,0,904,0,96951,0,134,11,2015
IXI,0,38,0,844,0,0,11,2015
IXM,178,724,20569,53710,0,67,11,2015
CCU,1515,7674,174372,891750,4525,7337,11,2015
IXR,0,518,0,56205,0,342,11,2015
SSE,0,0,0,0,0,0,11,2015
VNS,178,1130,10178,144155,2,68,11,2015
GAY,186,83,15301,5600,0,0,11,2015
BDQ,0,606,0,84671,0,216,11,2015
JAI,228,1818,29930,227342,158,1177,11,2015
PGH,0,32,0,963,0,0,11,2015
COK,2410,2156,342176,256845,5088,946,11,2015
RPR,0,840,0,104509,0,345,11,2015
PAT,0,1178,0,141525,0,336,11,2015
IXB,52,758,4222,95895,0,1104,11,2015
TRZ,712,184,96401,12108,457,0,11,2015
CJB,78,1394,11691,130322,87,535,11,2015
AGX,0,124,0,2264,0,0,11,2015
DIU,0,94,0,2752,0,0,11,2015
HYD,1726,7325,255974,778865,5013,4103,11,2015
LKO,898,1799,44576,233061,247,270,11,2015
IDR,0,1214,0,136110,0,604,11,2015
IXZ,4,886,291,79779,0,372,11,2015
DEL,7363,21761,1225410,2939518,37991,23566,11,2015
JLR,0,310,0,19737,0,0,11,2015
VTZ,139,1190,9630,135328,2,222,11,2015
IXU,2,310,27,25739,0,123,11,2015
SHL,0,50,0,1325,0,0,11,2015
VAJJ,0,1784,0,13854,0,33,11,2015
RJA,0,496,0,20407,0,1,11,2015
TIR,0,454,0,32317,0,1,11,2015
JDH,0,252,0,26155,0,1,11,2015
IMF,4,510,78,65817,0,392,11,2015
AGR,6,37,409,1686,0,0,11,2015
BOM,6516,18475,995263,2589297,39121,17464,11,2015
PBD,0,58,0,1424,0,0,11,2015
KUU,0,54,0,1764,0,0,11,2015
JGA,0,62,0,8017,0,8,11,2015
BHU,0,62,0,3131,0,0,11,2015
BHO,0,644,0,60354,0,96,11,2015
CCJ,1144,292,148006,30716,970,33,11,2015
BBI,0,1195,0,162965,0,562,11,2015
STV,0,127,0,10930,0,0,11,2015
AJL,0,242,0,14718,0,41,11,2015
GWL,0,8,0,3,0,0,11,2015
TRV,1342,778,171554,95076,3168,79,11,2015
NAG,40,1052,4886,133789,34,518,11,2015
RAJ,0,360,0,35910,0,9,11,2015
GAU,34,3458,1717,327314,0,1613,11,2016
IXS,0,302,0,20861,0,24,11,2016
SXR,0,730,0,94002,0,321,11,2016
HBX,0,36,0,1501,0,0,11,2016
RDP,0,0,0,0,0,0,11,2016
IXE,464,779,53964,74150,40,40,11,2016
ATQ,327,578,48939,91185,97,40,11,2016
PNQ,182,3682,22215,560130,0,2851,11,2016
DED,0,826,0,80485,0,17,11,2016
JRH,0,62,0,5250,0,4,11,2016
HJR,0,88,0,8415,0,0,11,2016
IXL,0,262,0,26706,0,95,11,2016
GOI,555,3606,99383,526830,116,146,11,2016
BHJ,0,144,0,15793,0,2,11,2016
DHM,0,120,0,7517,0,0,11,2016
MYQ,0,0,0,0,0,0,11,2016
TCR,0,118,0,7836,0,13,11,2016
